gene,log2FC,p_value
OR52M1,23.68076046582364,0.32254204987898993
FAM118B,1.050410574930268,1.944862062035945e-10
ZNF461,1.2390934989755622,2.26236548668613e-09
AC011450.1,0.7701234502190507,0.0004991005311763164
AC122129.1,0.9158597018487903,0.003995454425268459
CCDC180,2.0185864000768317,0.0014442990971337366
SLC9A8,0.9251194083254819,1.09490066453102e-08
OCLN,1.3350764090442142,0.0023486158219324245
CFAP299,0.43311795390420027,0.45845853744772
H4-16,1.247948568691229,1.8989423626101666e-06
CYP2A13,2.494267988063273,0.21806641412215003
ZNF181,0.6729034436577361,5.199255829506721e-07
OR8G1,1.7284152908022774,0.14903385905755234
INKA2,2.0425988007411657,4.259776170837758e-08
ZNF44,0.6196306303201188,2.4682451074739598e-05
GPAA1,2.2283618554295654,1.6525286130194906e-10
ADAMTSL2,-0.8453112507167999,0.0008717050395451619
SGTB,0.8921183536478516,4.33317909247094e-05
ZNF790,0.35566837308115523,0.0016672274181787684
PRB3,1.0668189299983133,0.036535247705184806
CYRIA,0.2658893243092717,0.2443556455983487
MYO1C,1.1181783772591565,2.885230877568626e-06
MDS2,1.255976121830277,0.001627681422835337
NKIRAS1,-0.003518638004040091,0.9728937208006028
OR1S2,-22.8323069379511,0.3225420498789904
UGT2B17,1.416888560657104,0.16368166190163902
MEIG1,1.0395678802506185,0.0010970690087479273
SLC22A12,5.14960672892033,0.0022444443425079772
KIF13B,0.6696446295719686,0.012397574333362051
NRAP,-0.21972551148086414,0.2472835450377654
ADH5,0.2855654549823912,0.0161981025945036
SLC22A6,5.092377420861229,0.02061923753548056
H2BC12,1.8044211246807689,7.698201630794316e-09
TEAD4,1.394083445708507,3.0475975045941105e-05
SPG7,0.32687761055782255,0.0002563707598175159
HRNR,1.5720262074451516,0.04389648904275846
IFNA1,0.0,
HES5,3.123824074412669,0.0012411156244267225
ZNF677,0.8949088334400074,0.05548001199890806
ERO1A,0.839219978176303,2.1229305095286397e-06
ZNF823,0.7422440221467907,4.3422074704111375e-07
CYYR1-AS1,2.6644889328397126,0.17174378378246738
ZNF311,0.8785218804901134,0.02860743616399858
ZNF347,0.49111780065136523,0.2522008140676514
OR5H2,29.411004863621447,0.018242169202810667
PLCG2,0.400119402333251,0.14807865694098557
FCHSD1,0.8431982821503339,0.0062519932666245245
ZNF71,1.9102445142511535,1.0401981717701672e-08
AADACL2,0.5091169332153423,0.5191758162599758
S100A6,2.1743412474913133,0.007757180611841519
RPL12,0.6540498891251638,4.801537337606516e-05
DNM3,2.6147918093701197,0.003007026114129237
ZNF121,0.8221240788370855,2.668580485671596e-07
MPZL1,1.7804063473842797,4.0229512799242504e-07
VPS13A,0.6086999964423392,0.0010265599078181132
MBP,0.7479963383979984,7.084801513127412e-05
AKAP17A,0.9077282397266807,3.6156461682259616e-08
AKAP17A.1,0.0,
ELOVL2,0.8929774457312895,0.010139555652534204
GOLGA6L9,1.5879333007183283,5.110889390839747e-06
LEKR1,0.9818576172619204,5.464179777234684e-05
C1orf122,0.9170413697286695,1.0140551263084978e-09
SNHG12,1.2445999901877287,1.1316215662229094e-07
AL592490.1,1.9008668079807485,0.24621633298834317
CLEC9A,-0.826587496881419,0.027247565359111128
KEL,3.613226575314041,0.2716333875959572
NOL8,1.000140937163283,1.6985714903366798e-08
IRAK4,0.613505924584335,1.12741806650388e-05
CCDC151,0.5328564873187539,0.08738274991208236
DLGAP2,-0.08903235782912602,0.8675152690893567
MRPL42,0.8817324045390059,3.500352675497373e-11
ENTPD7,0.5992175819940039,0.0005267959365720277
FCGR1B,-0.09893540029439803,0.7652283862452017
SPANXA1,0.0,
ZNF335,1.352382221898537,1.193702653030677e-13
ZNF560,6.292580511920952,0.0957403956481608
TUBA3C,8.663717221290069,0.04894791492509421
RPS4X,0.8730206270347229,1.4678219587459724e-06
ZNF273,1.630619821652102,1.0585182662568776e-07
ZNF84,1.0725284269078288,1.1536364284232846e-08
MAK16,0.38902357607679305,0.020981731687883393
ZNF667,1.3067774453314491,0.0031171775834131056
AVPR1B,1.288884726454576,0.15824726965131183
SIRPA,0.3322116578700592,0.06959519226380123
DSCR8,8.589410218684797,0.026118921367196235
GRK6,1.5395597161939194,2.4010051488222535e-11
PRIM1,1.9276507844709303,4.5220393707040874e-07
MARCHF5,0.3747748418677697,0.00011208568010227613
POTEH,3.526859546157588,0.05401377355601736
NPIPB13,0.7122657978698516,0.16020818865532477
AKR1B10,4.350367327750053,0.00021514076749295483
SULT1C4,0.2764063032487241,0.6137545762430581
CYP2A7,0.691137861949226,0.3774340696929521
ZBTB14,0.6158959777562452,3.35958811950235e-05
KRTAP9-9,23.37979473325359,0.32254204987898993
CD2AP,1.0911921623378982,3.9688232102461445e-06
NUP62CL,0.6109751877356526,0.028977790096211736
SFI1,1.4701178333599305,8.131500178620054e-09
KRTAP4-6,23.073947243880824,0.32254204987898993
TMPRSS11F,1.4989705011988261,0.10156959896565537
ZNF649,0.15830353628187294,0.5090317130037328
ADH4,-1.9725712818824146,4.6185018050714925e-14
OR2T6,21.131867219810005,0.3225420498789904
ZNF248,1.2308694654828034,2.6572471111397347e-10
AC025279.1,-0.11474278954651783,0.6193735654991306
CHSY3,-0.14168104620869382,0.5005461589469417
TOR4A,0.6968083121515145,0.04590328043836985
LPAR1,0.16194097151605163,0.6987390744178912
MB,2.083987340474968,0.00146268694033939
OR2L3,22.819923213495265,0.16854641459464376
DEFB107B,25.183529339632496,0.3225420498789898
HIBCH,-0.0558816102941409,0.662408977201558
ZNF544,1.6395879362745984,7.867975407122856e-13
TMEM229B,1.3471458964792713,0.0006427410606339333
SOWAHC,-0.20969947514912507,0.24531283900682155
ZNF770,0.5495544930260833,0.014792789899633927
NPIPB6,1.0611748038800177,0.0688701726859984
HMGN5,0.13992497790110509,0.6052568888529772
MIER1,0.1901706062122781,0.17966255062028064
MAN1A2,0.7218988176642264,1.4346233972400285e-05
SVIP,0.8517484889374585,4.001072456101591e-08
ZNF251,1.805816031755045,7.146554313788566e-10
DDRGK1,0.8815024133543545,3.897033141066982e-09
FAM47C,1.2058125282703442,0.12264166639639529
TFDP1,0.9456582306685363,0.025795799220126307
CLEC4C,-1.3930570250436316,0.013044990761874464
ZNF607,2.2410330275936925,1.1347226804301558e-08
BPIFA1,9.007800145103834,0.2954597476318153
ZNF334,-0.17809228420375,0.5479708560907603
HSD17B11,0.42820761393447804,0.007671370481980276
SZT2,0.9559356222876997,2.9490584124691184e-06
SULT1C2,3.375471985321057,3.9888243008853466e-05
ZXDA,0.48073948820186285,0.005697557385451885
RPS6KL1,2.6621887235586064,1.2126293311531677e-08
AC092143.1,0.0,
CACNA1E,3.1500236955366083,0.013835822553021935
QRICH1,1.0176829030157195,1.097607782094462e-10
AFDN-DT,1.3829376801222717,1.0981440094915385e-07
CSF2RA,0.948322729008654,0.004247857156395863
CSF2RA.1,0.0,
FKBP1C,1.1547729340861712,3.7957025980196777e-06
DDX42,0.9025979412579069,1.4512784192515595e-08
RPL23A,1.0301559685553083,2.9100450152698353e-07
SLC29A3,0.7191715502180619,4.79849332544235e-06
STYX,0.2119646954407512,0.04641940906835159
UBL5,0.9393047299506078,2.1451150265716707e-09
HELZ,0.7261274353484564,0.0002148270484702817
TMEM116,0.7094011709910933,2.278813109825913e-05
KRTAP4-5,0.0,
UCKL1,1.0994408518537488,1.9909741876618192e-10
OR5B21,23.81160794528326,0.3225420498789904
CARD11,0.6274237564211086,0.14000978602026556
ZNF485,1.1702030741483465,5.739263738198186e-08
PEG3,1.069866694754309,0.377236422610535
SDAD1,0.941206023616083,2.6826751582508414e-07
ZKSCAN8,1.1384566355275771,1.5243235958882971e-05
PHETA1,0.7891360070519511,3.590484611435615e-05
TMEM239,2.6622054996536164,0.07481801921086145
HYLS1,1.1045583286099818,1.3097126165668433e-08
MYL4,1.6262309288943573,0.0020878929171298834
ZNF442,0.9605181785011658,5.456987071911706e-07
ZNF813,1.705689705888376,4.581483304708276e-05
HOXC4,3.220652791039861,0.18212517724999067
DCAF12L2,6.792932195689407,0.12585093043820703
PIM3,-0.251045659430916,0.14008583698081917
GET3,1.436679420336724,6.9956745601192236e-12
AL354714.1,1.9629577636086581,0.013491059921915833
ASPH,1.918275393744029,0.0005613624417150445
SPRED2,0.3615123451139942,0.018680676205697643
WWP2,1.033103095574993,4.929426833907091e-10
GFPT1,1.011115556570755,1.4235157092221226e-07
UVRAG,0.6755988728766003,2.4157543756973478e-05
KRTAP13-1,-23.933485772318466,0.32254204987898993
ZNF26,1.0321608660162211,2.1629343158041745e-08
TMEM207,4.731791616173935,0.11799966586645261
ITSN2,0.7837142107293805,2.7741962595206045e-07
NTRK1,0.21124080951762653,0.5371659235995405
OGA,0.5960429493335498,3.3097790911468066e-06
MT1F,-3.1481987549940875,1.0561418940550918e-10
TCAF1,0.7110512148809863,6.552683374177017e-05
ZNF69,0.8326390781955694,0.0026059072134056093
TXNRD1,2.517671353217515,0.00027456324929278956
NRARP,1.7128998442544345,1.9443560237477625e-05
ZNF583,1.0560535847858095,3.933263827563006e-05
KRTAP4-1,8.372711192570923,0.2643676089102878
CCT8L2,-0.45805038823893657,0.8025562196869257
OR14L1P,1.754797695755466,0.18250838600161343
ZNF568,1.0305153781935712,0.0007730953743873568
LINC02692,2.3010540128370995,0.12074467532312667
ZXDB,0.7611138449128609,0.0007683777712390876
ZNF480,1.2771363231354507,1.142935915728817e-09
ZNF587,1.1958696508780737,1.3148839017983524e-07
TPM2,2.4038787645280997,0.03606219019714867
FLVCR1-DT,2.3130650953410132,6.4159352490558356e-09
RTP2,2.9081611329349233,0.00012412438020057567
SH3BGRL2,-0.021166895837538034,0.8805247851637801
ZNF808,0.7162319559083492,0.0027811776791727147
ANKRD35,0.8174333629752533,0.03315158916197107
B3GNT6,3.711923918411456,0.3371774378785326
AC007920.1,0.10893437155316393,0.9259412834531431
YTHDF2,0.5609916918718892,1.6090564806583835e-06
NBR2,0.9076036489545412,1.0026272352823605e-05
TMA16,1.109531547137843,4.463201293666128e-11
HLA-DRB5,0.18468456633742977,0.5647297098289531
ATL1,1.1105003522722243,0.008707809421284095
CNGA1,-0.3103966713275494,0.20065746897416545
MAFK,0.4754962898427415,0.25937138546149857
ARMH1,0.29399932659191236,0.17681311680335077
ZNF43,2.2063771536152865,3.3887696196340557e-05
GPN1,0.9392293094913822,3.1079307354470482e-09
PLN,1.2133975618000528,0.04411131144525723
C2CD4A,0.7220751191013708,0.3791429896798474
ZNF28,1.8417627958859406,9.266116299161474e-05
ITGBL1,0.6141221267877446,0.11942815471269982
ZNF511,0.2608706301990882,0.06431477082895634
C20orf203,1.0521387157691264,0.1512233450367455
ZNF627,1.035134371472419,5.124669635065027e-08
KCNRG,0.36549738413812527,0.10431621586450993
WDHD1,2.718775595102203,1.0490714376213327e-05
ZNF789,1.5430611626973187,1.1288084531634917e-11
CTNND1,0.5184533888115005,8.093122386670642e-05
DDX39B,1.3678462003485643,1.4327718607692345e-06
SLC34A3,2.8934468994916815,0.0004956758095509929
RD3,0.4700327437160582,0.43178934113659906
SPANXC,26.751204143770266,0.15161743277134565
SH2D1B,-0.5531509857800951,0.040092901046818
ARC,-0.483067842722726,0.45721770204533363
NUDT16,0.7514557100111534,1.4947663740569755e-05
TLK1,1.0278852489260895,1.5585957996091484e-08
LRBA,0.6293267805125583,0.00162134710079878
C3orf35,1.06814370659084,1.1240056397063554e-05
ZNF536,1.1925227275169408,0.535657639850536
MMP17,2.596331851665222,0.005139247793453342
OR2M2,23.063480244829755,0.3225420498789904
BAZ1A,0.8053770637671569,5.085807025850704e-05
AKR1C4,0.3360152836486689,0.3549222235763546
COPS8,0.9477467911883573,8.427448238608127e-12
CCDC69,0.12178816115043095,0.5849938815576967
MDM4,1.3689814317084894,1.746841397530983e-07
RYR2,1.4622492411840775,0.005420465699707984
ZNF534,3.565549312837045,0.029641492524786626
KLHL9,0.6036253987325738,0.00019767811268120582
FAM3D,2.5725331663163535,0.3775404166600669
NCOA6,1.3909921724615868,9.812660781524214e-10
STK39,2.818178941220019,0.00012852299379930893
TAT,-0.43756864856435945,0.07906467705367129
C6orf89,1.2259130938706213,9.51477432967302e-14
CALM1,0.16756649459577555,0.09887219744888795
LPA,-2.116051402710233,2.3796864018418964e-15
AC135895.1,-0.1980154912018863,0.8940203387246808
TAFA2,0.7506886255534875,0.00033867122952765575
OR10G6,-23.111689337872374,0.32254204987899004
TTC37,1.1807447020947395,3.800308907137571e-08
OR5BS1P,0.0,
TUSC1,-0.26646653703323764,0.04495903950915611
MAGEA1,10.17762174559892,0.0004705390474259026
PAPSS2,-0.025926984941631794,0.8743050152702305
LINC01565,1.201766467910944,0.32794719083896473
SLC9A6,1.3555568354049556,6.6954245202196e-08
FAN1,0.9709405693541847,1.629057903129523e-06
ABCA4,2.86180292141205,0.09537613943967474
EIF1AY,0.5947685233836087,0.0646738424767412
MT-ND6,-0.5817576497455192,0.0005819198943884105
IPO9,1.7284307069970763,5.7434787872108186e-08
GPX6,24.99811583092118,0.014015598182019515
CEP290,1.2862910401745902,8.164958599727001e-07
SSBP3-AS1,0.7071281417536223,0.047960174418092034
MT-CO2,-0.10218537336084967,0.3691733306295104
GLMP,1.7692692373840875,4.851356588013226e-11
TOGARAM1,0.5904312851682835,0.0016282829727503427
DLL1,0.8933015024971318,0.0913094325229348
ANKRD13B,2.1278437160965162,3.0334379366627776e-09
ECI2,0.32250308026969843,0.0032486032723503845
UNC13B,1.7413616477669946,8.725075644729313e-05
TEX45,2.836843565195575,0.000935224841634467
MT-CYB,-0.40118817261236106,0.0006496839052013045
LDB1,0.9228016214886748,3.388092092260796e-07
PPP1R14C,6.207902841840533,0.30497642364627187
CTR9,0.8183105800063989,1.154171554074489e-06
SMOC1,-0.045019756943080455,0.7843437743407076
F5,1.0472516745166909,3.576581005316519e-07
MSRB1,0.44782700890184945,0.0005655350795503232
LRRTM3,0.5248833492736966,0.49533659934321894
ZNF652,1.069932947441163,2.210819374369718e-07
SMURF1,1.2814061783558048,2.6991554003931313e-08
SLC5A3,0.2486288099173881,0.2617585570544531
GPATCH3,1.0994255754445976,9.13719133142385e-13
CDC42BPB,0.9154147921392799,2.7954453402714235e-05
PLXNB3,1.9046103071010818,0.02557783932526094
OXCT2,1.2611159733732729,0.01417666083012646
RPL10A,0.9936053212341431,3.847991901329001e-07
COLGALT2,2.543701653396595,0.058899739069316205
EPS8L3,5.888341248328503,2.8606161503468778e-05
EGFL6,5.0949609327546135,0.00032940595917965764
MT-ND2,-0.3246816762922268,0.0038983446050771097
SYCP1,-3.008094175626316,0.0005214957649254929
APCDD1L,0.8575989613349407,0.10705099201142673
RCSD1,0.1266805850297496,0.5867725169173418
RASSF9,-0.2925102663075282,0.3309524623352019
FAM169A,2.093842967755511,0.0008921839793835998
ZNF830,0.4116579404599175,0.00020777135786416084
GRIN3A,1.1941269825179817,0.0013797231759634088
MT-ND5,-0.5703292252212653,0.0001387692720392253
MUC2,4.220038768146673,0.2032102290718205
CNOT7,0.4282827233300615,0.007405202457905718
TMEM184B,1.7051495493763518,2.1969198496209896e-11
MTOR,1.0820914556626493,5.445170801771515e-05
SCAMP5,1.827865483661857,0.0005289065572847651
ZNF521,0.7893657287529144,0.0015369002651416462
ALPK2,0.7420775752621134,0.09439426264223248
BRINP2,-1.5956936627906486,6.056610770289628e-07
MAGEB3,1.9321722915237138,0.06842273608796508
LRIG2,1.0941646149872317,2.416036326409185e-07
MT-CO1,-0.33510089898513634,0.004652581157638262
PNP,-0.24524850133636222,0.13269879965621634
PAX9,1.1777564781990806,0.17479511186155133
LRRC10,-0.13054546843555528,0.9276527169559174
GK,0.1439326681537634,0.5872050180144146
FOXJ3,0.6658092242169888,2.544096569741468e-05
ZNF358,0.5081353794266178,0.045537183959973006
SFT2D1,0.3023935123827301,0.011287049478097664
CD247,0.03604368806451291,0.9155109920201424
GRM3,1.4838003665723283,0.3655197968829357
CHAMP1,0.42445518730466336,0.163258053755808
INPP5F,1.1219198636033099,9.470299263269846e-06
ARHGAP11A,3.247899531330676,4.149901390824871e-08
SUCNR1,0.0033956273232731505,0.9929829951501522
HMGN2,0.9199933916462515,8.71743219086456e-05
SELENOM,2.570266672720863,3.4837209771138514e-05
UBE2J1,0.5014136600437682,0.00010247157567449529
GJC2,0.3507143523495215,0.2231318833123151
OPA1,0.6911456381213209,5.974618675395208e-07
DENND4B,1.5809976059474533,9.714865195406308e-10
RYR3,1.2645079146701763,0.0035933565099273246
ZNF277,0.7384633971528036,1.9918911468955684e-08
MT-ND3,-0.530761089570658,0.00014480884699806152
KTI12,0.9674402654333837,1.1142624824153989e-05
STYXL2,3.8980758894609666,0.30951618891863125
SELENOT,0.6265651863400212,3.264286456397128e-08
ARHGEF15,1.3939639279446607,1.4307299478994438e-09
TOX,1.7061733916397144,0.02906093766628372
CES1,0.40244127655036005,0.06718889744901362
CD3E,0.19760229264578888,0.6504927525091365
RUSC2,0.6795482531181907,0.0009855199799249034
C1orf68,-23.301792221252317,0.32254204987898993
FICD,1.2402889836787159,2.7640751473665227e-08
OSTC,0.49889917793768757,0.00017403035758087576
R3HDM4,0.8425926758053123,2.2362512993342267e-07
TSEN15,1.5084169462460635,3.7926935471162457e-10
LTN1,0.6347355784684924,0.00019832018884477517
RUNDC1,1.1199687488845014,1.7279752963786036e-06
CCDC152,0.5634188145447544,0.0031833639809754326
STKLD1,1.0796108240972213,2.770803106063647e-05
GRK5,0.5348620720829597,0.0001816019089547614
TYW1,0.8602720282868546,7.3475753716908025e-09
DCAF12,0.7834008110309757,2.2443752306925343e-06
SFMBT2,0.8429978098087337,0.03799351861821758
ASB12,0.7097771615570213,0.030843694345689607
PNMA5,4.058569811437131,0.11982926975630388
ITPRIPL1,0.4727432753503325,0.10951639075338535
MT-ND4,-0.4282460898863442,0.0006356678951446167
SMC5,0.3980112493557897,0.03201777645516347
MT-ND1,-0.41461879619923037,0.0018734534730907107
DCAF12L1,0.9457501434359598,0.506926159234704
PRMT6,0.5201077885602752,0.09114544025234102
SHISA4,2.5932608249341964,0.0007682506455584455
CIPC,0.22181623205899004,0.1342197904589157
CAPZA2,0.8837984928113024,7.1607911457328755e-09
MT-ATP6,-0.5717780460962952,1.3447232751090985e-06
TOP1,0.6768073290977279,1.3670072997790204e-05
PRC1,3.626421770277794,7.144643878326529e-07
BHLHB9,0.46728869898809816,0.48425101680309246
MAP3K3,0.702852899152386,6.096260448028174e-05
L1CAM,-1.0363373680631525,0.015130395970713527
SREBF2,1.5110617666623483,7.800434490353183e-09
C1orf174,0.6704699496640563,2.499016400337332e-07
POU3F3,0.1356905864312187,0.8827583984673079
RASGEF1A,3.026179272328579,0.01353473167301929
SPOUT1,0.8772558176606979,0.007784674141830754
RPL39,0.8985519004874986,1.0288912575473395e-05
DZIP3,1.4749776676871431,1.430710182981554e-08
KIAA0753,0.8172666040980512,0.0001916670501234063
DCLRE1A,0.7644351093096542,3.6139583621895113e-06
ATG9A,0.8910978453639222,8.69628764829419e-06
NOS1AP,1.3457586745720476,0.00010796054982658165
CSAG1,5.007960067168103,0.0009730994821565154
APRT,1.0326217492811742,9.407061074697912e-08
GPRASP1,-0.5380637213617927,0.015726495870890922
TBKBP1,1.5384364535971164,6.59266684112224e-08
MAGEE1,1.8890532687962363,0.00015986982589155004
CCDC167,1.47128397441963,4.600630642522114e-10
MT-CO3,-0.18725212765603683,0.13425161817394163
ZFP2,0.8473412637931481,0.0013481971528910624
SOWAHA,2.5350593028179684,7.871303969768675e-07
L3MBTL3,0.15770144529093422,0.39200377327028535
DMD,-0.16646117062537585,0.3857778165891027
MFAP3L,-0.8036117598132491,0.00010848551901120817
NAGA,0.902644281292241,0.0005854471252036699
SMG5,2.1638509999480604,4.405763909483195e-11
KIFBP,0.6890108225937968,9.885430829780663e-08
TGM2,0.520780576972536,0.12454290424598685
ARMCX6,0.9297127532259399,0.0028169515427065844
PJA2,0.47951339804696186,0.00012530119582514166
RORB,-0.025260033214055008,0.9585449644965095
SGMS1,0.5958595040512774,4.655121199483052e-05
OR10R2,0.0,
OR10Z1,2.411426245726465,0.18779248582850386
MIRLET7E,0.0,
MIR375,0.0,
MIR30E,28.71481065033766,0.21931886063188522
MIRLET7A2,0.0,
MIR429,-1.4880374413075843,0.03653757664201261
MIR380,-27.44155409079568,0.32254204987898993
MIR449A,0.0,
MIR345,29.429632670321592,0.036123814287661586
MIR16-2,0.0,
MIR340,29.664042738310876,0.03676611136764065
MIR107,0.5751260099839369,0.7855686894549335
MIR448,0.0,
MIR370,0.0,
MIR412,0.0,
MIR377,0.0,
MIR1-1,0.0,
MIR381,0.0,
MIR339,1.9307993849078804,0.002522840396059508
MIR103A2,0.5904542525817286,0.17807948248811323
MIR369,0.0,
MIRLET7C,0.9188221610506575,0.1773135330874784
MIR371A,0.0,
MIR425,28.61948397807107,0.04490412039660458
MIR103A1,0.0,
MIR219A1,1.6057943103424515,0.08602644328672875
MIR210,1.632443424653087,0.1558563097225405
MIR335,0.0,
MIR378A,1.4084029074988913,0.06380270254372644
MIR361,0.0,
MIR324,-0.1517985679662165,0.74296002373974
MIR135B,0.0,
MIR101-2,-26.770906393286953,0.32254204987898993
MIR323A,0.0,
MIRLET7F1,0.0,
MIR26A1,28.160387259820055,0.16917296520040742
MIR129-2,26.4251259718661,0.32254204987898993
MIR133B,0.0,
MIR342,-0.32546454904454963,0.6864445480700624
MIR148A,29.371598331427542,0.09120442908570367
MIR379,0.0,
MIR326,28.891508862245853,0.024859831632446157
MIR410,0.0,
MIR30C2,0.0,
MIR372,0.0,
MIR302C,-0.9145483860557722,0.5964850723492687
MIR346,0.0,
MIR409,-28.231555948951765,0.1601618657659265
MIR411,0.0,
MIR26B,1.4554972781864943,0.1241184931775998
MIR148B,0.9568109015072628,0.5061980645227208
MIR383,0.0,
MIR365A,-0.00448042298266919,0.9982526167058008
MIR450A1,26.82199456351496,0.32254204987898993
MIRLET7D,0.0,
MIR101-1,-29.392743205016416,0.13213239177412178
MIR373,28.598415795091814,0.3225420498789904
MIR302D,-28.116654863401262,0.16276601597074575
MIRLET7G,-1.022239030459091,0.6502644030982005
MIR337,0.0,
MIR30D,-27.996855785150515,0.16261305454028757
MIR422A,-26.584604185873292,0.32254204987898993
MIR208A,0.0,
MIR96,0.0,
MIR126,1.8672355318529645,0.014276707054785655
MIRLET7A1,0.0,
MIR374A,28.438182124691544,0.3225420498789904
MIR367,28.062056982674363,0.15955507138955602
MIR331,1.269798342071847,0.019206083986755364
MIR31,0.0,
MIRLET7I,2.54501215984303,0.15308383120304322
MIR539,0.0,
MIR421,0.0,
MIR146B,0.4767473254307136,0.6058734927129403
MIR582,1.6341738912689563,0.5118311163177265
MIR488,0.0,
AC013549.1,0.12821801502091063,0.7966695291894366
AL157414.1,3.3950627995175777,0.07492971250694452
AL590705.1,2.5288361393088308,2.4280236748857933e-05
KIAA1671-AS1,0.03907318167699292,0.7935484678780415
TDRKH-AS1,2.136120770821463,2.7154067094869216e-08
FAM78B-AS1,0.2550702605994735,0.4893416546187159
CARNMT1-AS1,1.0095566081408236,0.03242788550465728
AL445248.1,0.11599893732115492,0.7654857487439972
ZNF525,1.696762478740274,2.4437493127363498e-05
AC012358.1,1.286406379532861,0.0190082214959429
AP003027.1,23.25656296725932,0.16810340898761547
AC006019.1,-0.6943737174417383,0.6834409630104452
LINC01562,0.19363026169337108,0.5263634434686864
POLH-AS1,1.7195487695869636,1.1772504371799922e-06
AL390760.1,1.8864152016113793,0.022545982897496857
AC105020.1,0.9891429396472805,0.007776083672970582
AC015969.1,3.3092843639695344,0.09421728059527582
AL591503.1,-0.615827925732341,0.6857230472722076
AL353740.1,0.24906782081034776,0.8245807262988101
LINC00449,1.3812955939200156,0.0002672590661975962
SUGCT-AS1,1.8277461759191094,0.017465939536796635
AL354956.1,0.0,
AC009163.1,0.0,
INF2,0.759832311382015,0.00021180377396125445
AL133216.1,26.39691787407133,0.013166911178431459
PDCD4-AS1,0.909483965733544,0.07578328949344178
AL139390.1,1.277007348386398,0.3043437245937288
IQANK1,1.7592644302595024,0.0042376363341434286
RBMS3-AS2,0.8780277149348614,0.4722540362630605
AP000753.1,1.27518348849991,0.24647301993913778
SCUBE1-AS1,4.5506481361958215,0.00021193393104849365
AL139353.1,0.38512017031749046,0.08498593157371359
AL450313.1,2.129958594124668,0.1092644673635844
LINC02408,2.593136432166856,0.052591754254011754
IGBP1-AS1,1.125307241700929,0.0021845916687933836
AC005342.1,-0.011204971209116215,0.9787587153524215
LINC00970,0.5587395761367743,0.7313480627354297
AC096543.1,0.19723234743804738,0.9234995828833905
GP1BB,0.0,
AL354919.1,-0.056326915107373206,0.8861241726279299
AC144450.1,0.7475570054339215,0.4225436386922745
AC012456.1,2.4112802737565744,0.021501054138918924
AC083799.1,0.554125015391664,0.00012739769914787757
LINC00501,3.7962188159040458,0.05706681389630166
LINC01285,2.0894536419693885,9.925748755126955e-05
OR2T5,22.43767564933409,0.32254204987898993
OR2L2,-1.8498242596059569,0.07893509747890255
EFCAB2,1.2913939917466501,1.393796814787778e-07
COX20,1.3158830449953505,1.5929116618072394e-06
CHML,2.6235041721490315,3.431997240979731e-08
IBA57-DT,2.7335460982790485,0.00033579513061547206
STUM,2.8619470546207606,0.051571104052436374
LINC02487,2.251940032962993,0.0023803871928881654
CAPN8,2.0696604876571434,1.4294917780007632e-05
TATDN3,1.239121028434815,1.8856505325306953e-11
SERTAD4-AS1,2.741346337579494,0.002692279838183037
MIR29B2CHG,0.6440068271751034,0.05166227674422129
CR1,-1.2732663720926463,0.002138384056886194
C6orf99,0.13204269633684024,0.7642191263096711
LINC00862,2.10863044565871,6.521969202366435e-07
RAET1G,1.228064393608974,0.00037107830634345093
C1orf53,0.8504544010146878,0.00014668573054701933
SAMD5,-0.811899437502746,0.008363623160791686
LINC00272,5.395986537271405,0.09388171743291733
TEDDM1,6.055325565397782,0.04290681056872816
GJE1,23.707896595761152,0.32254204987898993
ECT2L,0.08269580447620117,0.7081183971295502
GPR52,0.3659404262434281,0.5960151904295372
PRDX6-AS1,1.046404746831159,1.0179543698226776e-06
METTL11B,6.194221267410637,0.0013907558550140238
FCGR3A,-0.5218306127180219,0.03504822754856426
TMEM244,0.22733316260671813,0.7550214835621529
OR6K3,1.5440794442805825,0.1559452321209323
CENPW,2.937427241884548,5.824339157230111e-07
SPRN,0.07171794898945955,0.9273844983026608
FAM229B,-0.30581568429115447,0.08079635299659466
FANK1,1.2957334211838267,0.09419248667132535
LORICRIN,-0.4603730063263652,0.7283998118834717
PRR9,4.586121757545997,0.10502547931905215
LELP1,-1.0776208971224737,0.5379256144773877
SPRR2E,-4.460589798840464,0.19065071014392646
KPRP,0.18152013992091992,0.9032694808987181
EEF1AKMT2,0.4560119453060235,0.0003961535330408061
FAM24A,1.0491997060602245,0.5451458702245204
DDO,0.09591810584818107,0.5398982811895965
LINC00222,1.833225534210341,0.009346288181744244
ADAMTSL4-AS1,0.4139245609860067,0.31722861680730075
PLPP4,-1.8610793619921413,4.766920001743554e-09
BVES-AS1,1.9944872113246763,0.00848653375214245
LIN28B-AS1,1.1503204435028012,0.19971624642696822
H3C14,0.4269170459283117,0.674274019053714
H2AC18,2.502226315268091,0.00014073226138220843
H2BC18,2.6846975368235757,8.718903219825437e-05
PNLIPRP3,4.317599039387756,0.27905017130781307
H3C15,2.004676487209473,0.04325424713641205
HSD3B1,0.2251912389234377,0.7959019109161772
HSD3B2,0.87197803279398,0.34937724115158153
LINC02868,26.131032085175462,0.08913060656073005
ATP1A1-AS1,0.7177994002415924,0.0010221049589699874
RBM20,3.030610598375664,0.05031596804971009
SMIM9,1.6502147249975752,0.34859252386905826
C6orf163,1.2044648473040145,0.00013393900110784252
SNHG5,0.39941520259961105,0.10949432170215126
